filename,brightness_mu,brightness_std,contrast_mu,contrast_std,colorfulness_mu,colorfulness_std,sharpness_mu,sharpness_std,si_mu,si_std,ti_std_mu,ti_std_std,ti_mag_mu,ti_mag_std,niqe_mu,niqe_std,full_duration,height,width,pixels,aspect_ratio,frame_rate,bitrate,format,format_long_name,codec,codec_long_name
/mnt/ztu/yfcc_vid_test/917/141/9171414432_crop_20s.mp4,43.4956855654999,5.48021933186004,24.7818778804728,0.712746606616995,39.8952055507665,1.86251591040186,9.11115413810881,1.31880981688071,12.2484895443931,1.90073429299953,5.17360361212336,1.55542199152643,2.66024445569702,0.740284184498944,12.1744155883789,0.311915339688594,24.056,1080,1920,2073600,1.77777777777778,24,4547996,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/917/801/9178018949_crop_20s.mp4,40.4440501665247,5.1497616857797,53.5625475945355,1.63073057074508,49.023965043156,3.5525337877377,19.6367322744793,1.74817787476037,47.2546075061548,5.1665088886868,17.1110648176182,5.55958071408786,6.8652082346956,2.77137618270853,11.8832211759355,0.291467948300742,23.758,1080,1920,2073600,1.77777777777778,29.97,4342415,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/917/243/9172437744_crop_20s.mp4,142.609364518243,3.21846318791127,32.4714714926414,2.33624990858987,8.64774853970064,0.972070191693095,11.1939677386488,2.06058351639695,15.839805086034,1.63193746386054,5.63009685007286,1.98965829358067,3.32980804173323,1.1642353987957,15.2878094249301,0.611360874791251,23.824,1920,1080,2073600,0.5625,29.97,3904065,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/917/938/9179384154_crop_20s.mp4,13.5265106026786,0.756005493336989,21.3241082464001,1.35614143266413,0,0,44.276023585813,6.09805512499298,61.5254973361724,5.09038166406482,11.4597445754954,2.23367649524365,5.4725359205163,1.17987592411247,12.211487020765,1.42546691823065,23.057,800,1280,1024000,1.6,29.97,2934395,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/917/054/9170542581_crop_20s.mp4,151.165270724252,9.22068245135851,76.1850792792126,5.6552301803466,35.6859831919385,5.18673370633306,61.6885013638936,18.3099126498494,98.7129948707374,22.2458112627409,35.2384558793276,14.0723733696433,19.7273282052083,9.36093837367627,11.2008534412758,1.28264071700021,21.084,720,1280,921600,1.77777777777778,24,3455466,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/917/529/9175293521_crop_20s.mp4,92.7149621439823,11.1516544538114,67.8779534570138,8.25232756969504,33.5850389641012,8.80463039836228,62.8969714946635,30.6248209096557,85.1663547001949,29.7396377955051,26.4722838138914,8.54388490679385,14.7269728505937,5.37542408827214,11.8667838601505,1.47796832295088,28.095,720,1280,921600,1.77777777777778,29.97,3274014,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/917/488/9174884271_crop_20s.mp4,111.984230280085,15.8251698682374,75.2211593491818,9.93971007577911,36.2548915473701,9.29066741460765,20.3014829133613,3.60139983197233,45.1542616765005,12.4671786937329,28.5754132444364,9.44807266647929,13.727939484809,5.82647807472459,11.799929562737,0.385802230398543,21.105,1080,1920,2073600,1.77777777777778,23.976,4263693,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/305/679/3056798615_crop_20s.mp4,110.985497665086,27.0128963016254,49.5440565110577,15.7871381884923,35.0328764237622,9.08516442045175,37.329202555038,19.0298597668223,56.2346858330607,28.501785631834,30.8721518161032,5.73055407413812,18.5608659552286,4.64497379628557,13.633125683618,1.5976871532039,21.084,720,1280,921600,1.77777777777778,29.97002997003,3272162,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/467/12146790524_crop_20s.mp4,65.1077023190039,7.53577161772943,42.120885844817,2.74772027072278,25.3372921031049,2.728325215247,22.4346313938738,5.59374646349967,30.777767201209,8.86272777121363,17.2205008381688,4.77884915032621,10.322319106248,3.75515547229756,13.092460162604,0.716349915114756,22.089,720,1280,921600,1.77777777777778,29.97002997003,3259222,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/642/12164201883_crop_20s.mp4,75.3412666098131,6.22573030533731,59.2732902013317,2.03379259928188,59.6182717873673,1.18149309607699,35.995217841707,1.9012564013842,82.0951255011021,4.10261943619105,14.7626279494341,6.77112947577816,5.43505684303218,3.16867279228531,9.09706031151538,0.45609450537752,22.106,720,1280,921600,1.77777777777778,24,3332050,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/222/12122229195_crop_20s.mp4,119.836337573536,4.51888181999394,73.9996188847515,2.11442440781897,44.4491474009041,1.03757712165693,65.2119449268061,13.9215942308929,90.7253525432924,12.395439058068,26.4296159109091,5.98165215710542,13.6065058119575,3.13644320065388,11.252962956663,0.567471567910215,20.087,720,1280,921600,1.77777777777778,29.97002997003,3304813,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/328/12132836166_crop_20s.mp4,118.829520592594,21.4013958830723,47.180253746573,12.075937236575,14.5098293968822,4.76844737919814,18.485372974786,4.26604007192191,37.5894313251224,13.3649288188431,29.1934994979624,11.2509738811998,17.9723249659799,7.16651028142959,13.0196581803835,0.816295896921793,20.504,720,1280,921600,1.77777777777778,25,3338595,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/957/12195789844_crop_20s.mp4,166.525075528482,6.16601608039397,63.6585173365693,5.09112480515004,13.8235635441765,1.51899143926897,46.0012397407235,11.9221497160219,75.2774980607006,13.1473622562819,20.0260762449676,9.08307735101952,9.67208606931785,4.92920054942343,12.8734368965274,0.90935762904545,20.087,1280,720,921600,0.5625,29.97,3308517,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
